fuzzyInput,left,centre, right,fuzzyOutput,fuzzyInterval
-0.14,267.1,95.14,11.13,-0.57,0.147084713
-0.14,267.1,95.14,11.13,-0.57,0.014121532
-0.14,234.27,95.14,10.87,-0.57,0.177945852
-0.14,234.27,95.14,10.87,-0.57,0.159046888
-0.14,234.27,95.14,10.87,-0.57,0.014188528
-0.29,234.27,60.99,10.87,-0.44,0.154321432
-0.14,76.6,60.99,10.87,-0.69,0.199405193
-0.29,76.6,60.99,10.59,-0.36,0.160288334
-0.29,76.6,60.99,10.59,-0.36,0.185065031
-0.14,76.6,60.78,10.59,-0.1,0.162278652
-0.29,206,60.78,10.59,-0.36,0.17466116
-0.14,206,60.78,10.79,-0.69,0.154051542
-0.14,206,60.78,10.79,-0.69,0.013818741
-0.14,206,60.78,10.79,-0.69,0.013778687
-0.14,206,182.27,10.79,-0.69,0.01499486
-0.29,206,182.27,10.79,-0.4,0.161055088
-0.14,229.08,182.27,10.89,-0.4,0.152481794
-0.14,229.08,182.27,10.89,-0.4,0.145684004
-0.14,229.08,182.27,10.89,-0.4,0.014178514
-0.29,229.08,175.32,10.89,-0.4,0.166048288
-0.43,265.41,175.32,10.89,-0.4,0.16303134
0,265.41,175.32,10.7,-0.4,0.171486378
0,265.41,175.32,10.7,-0.4,0.17116189
0,265.41,175.32,10.7,-0.4,0.013774157
0,265.41,112.29,10.7,-0.4,0.180573702
-0.14,233.51,112.29,10.7,-0.4,0.167925835
0,233.51,112.29,10.68,-0.4,0.156561852
0,233.51,112.29,10.68,-0.4,0.013586998
0,233.51,112.29,10.68,-0.4,0.013612032
0,233.51,125.71,10.68,-0.4,0.145129919
0,233.51,125.71,10.68,-0.4,0.014528751
0,233.51,125.71,10.68,-0.4,0.018862486
0,233.51,125.71,10.68,-0.4,0.017934799
0,233.51,125.71,10.91,-0.4,0.176088095
0,233.51,125.71,10.91,-0.4,0.013516188
0,233.51,125.71,10.91,-0.4,0.014173269
0,233.51,125.71,10.91,-0.4,0.013543129
0,233.51,79.39,10.91,-0.8,0.183416367
0,267.31,79.39,10.86,-0.8,0.152067184
0,267.31,79.39,10.86,-0.8,0.190780401
0,267.31,79.39,10.86,-0.8,0.016571283
-0.29,267.31,104.01,10.86,-0.43,0.160608292
-0.29,154.55,104.01,10.86,-0.4,0.164288998
-0.29,154.55,104.01,10.64,-0.4,0.148050785
-0.29,154.55,104.01,10.64,-0.4,0.171112061
-0.29,154.55,150.66,10.64,-0.4,0.15857482
-0.29,154.55,150.66,10.64,-0.4,0.013864279
-0.29,287.24,150.66,10.68,-0.4,0.214604139
-0.29,287.24,150.66,10.68,-0.4,0.155801058
-0.29,287.24,150.66,10.68,-0.4,0.014067411
-0.29,287.24,145.92,10.68,-0.4,0.155480623
-0.29,287.24,145.92,10.68,-0.4,0.014612675
0,264.75,145.92,10.66,-0.4,0.153954268
-0.29,264.75,145.92,10.66,-0.4,0.158342123
-0.29,264.75,145.92,10.66,-0.4,0.016366482
-0.29,264.75,145.92,10.66,-0.4,0.016253233
-0.29,264.75,83.96,10.66,-0.43,0.185804367
-0.29,264.75,83.96,10.66,-0.43,0.013715982
-0.29,264.75,83.96,10.66,-0.43,0.013637304
-0.29,264.75,83.96,10.86,-0.43,0.173768282
-0.29,264.75,83.96,10.86,-0.43,0.013716459
-0.29,264.75,83.96,10.86,-0.43,0.013761044
-0.29,264.75,83.96,10.86,-0.43,0.013863325
-0.29,264.75,152.24,10.86,-0.4,0.155069113
-0.29,264.75,152.24,10.86,-0.4,0.018438816
-0.29,267.32,152.24,10.84,-0.4,0.167551041
-0.29,267.32,152.24,10.84,-0.4,0.165958405
-0.29,267.32,152.24,10.84,-0.4,0.018425703
-0.29,267.32,152.24,10.84,-0.4,0.014193058
0,267.32,148.93,10.84,-0.4,0.164515734
0,134.42,148.93,10.83,-0.4,0.162190437
0,134.42,148.93,10.83,-0.4,0.173716784
0,134.42,148.93,10.83,-0.4,0.013987064
0,134.42,148.93,10.83,-0.4,0.014039755
0,134.42,112.42,10.83,-0.4,0.166531324
-0.29,135.75,112.42,10.84,-0.4,0.184206247
-0.29,135.75,112.42,10.84,-0.4,0.187904119
-0.29,135.75,112.42,10.84,-0.4,0.021317005
-0.29,135.75,112.42,10.84,-0.4,0.01372838
-0.29,135.75,177.68,10.84,-0.4,0.167109013
-0.29,135.75,177.68,10.84,-0.4,0.01363349
-0.29,135.71,177.68,10.87,-0.4,0.151787281
-0.29,135.71,177.68,10.87,-0.4,0.156464577
-0.29,135.71,177.68,10.87,-0.4,0.01486516
0,135.71,178.31,10.87,-0.4,0.167956114
0,133.97,178.31,10.87,-0.4,0.186722755
0,133.97,178.31,11.09,-0.4,0.147827864
0,133.97,178.31,11.09,-0.4,0.017463923
0,133.97,178.31,11.09,-0.4,0.020777464
0,133.97,178.31,11.09,-0.4,0.02200222
0,133.97,117.32,11.09,-0.4,0.16293478
-0.29,159.41,117.32,11.09,-0.4,0.173871279
-0.29,159.41,117.32,11.09,-0.4,0.192749262
-0.29,159.41,117.32,11.09,-0.4,0.014057636
-0.29,159.41,117.32,11.09,-0.4,0.013948441
-0.29,159.41,107.51,11.09,-0.4,0.190338373
0,132.14,107.51,10.85,-0.4,0.167641878
0,132.14,107.51,10.85,-0.4,0.159362316
0,132.14,107.51,10.85,-0.4,0.013624907
0,132.14,107.51,10.85,-0.4,0.013666391
0,132.14,168.3,10.85,-0.4,0.173501253
0,132.14,168.3,10.85,-0.4,0.013625622
0,169.88,168.3,10.64,-0.4,0.156129837
0,169.88,168.3,10.64,-0.4,0.160998821
0,169.88,168.3,10.64,-0.4,0.013742208
0,169.88,168.3,10.64,-0.4,0.035901785
0,169.88,177.21,10.64,-0.4,0.161271811
0,169.88,177.21,10.64,-0.4,0.015942812
0,330.25,177.21,10.68,-0.4,0.170298815
0,330.25,177.21,10.68,-0.4,0.015138626
0,330.25,177.21,10.68,-0.4,0.01389432
0,330.25,177.21,10.68,-0.4,0.01377058
0,330.25,177.68,10.68,-0.4,0.171966553
0,330.25,177.68,10.68,-0.4,0.013909101
-0.29,261.14,177.68,10.46,-0.4,0.173644066
-0.29,261.14,177.68,10.46,-0.4,0.164702415
0,261.14,177.9,10.46,-0.4,0.165099621
0,261.14,177.9,10.46,-0.4,0.151565075
0,131.21,177.9,10.66,-0.4,0.159854412
0,131.21,177.9,10.66,-0.4,0.01381278
0,131.21,177.9,10.66,-0.4,0.013565063
0,131.21,177.9,10.66,-0.4,0.013454199
0,131.21,177.9,10.66,-0.4,0.013571739
0,131.21,177.91,10.66,-0.4,0.158026218
0,131.21,177.91,10.66,-0.4,0.013684988
0,270.07,177.91,11.08,-0.4,0.172637701
0,270.07,177.91,11.08,-0.4,0.161045551
0,270.07,177.91,11.08,-0.4,0.013857603
0,270.07,177.91,11.08,-0.4,0.014000177
0,270.07,289.2,11.08,0,0.15831542
-0.14,297.97,289.2,11.06,-0.1,0.157674551
-0.29,297.97,289.2,11.06,-0.36,0.147908211
-0.29,297.97,289.2,11.06,-0.36,0.013651133
-0.29,297.97,289.2,11.06,-0.36,0.013829947
-0.29,297.97,225.06,11.06,-0.36,0.169559956
-0.29,297.97,225.06,11.06,-0.36,0.013794422
-0.14,167.2,225.06,10.86,-0.1,0.171692371
-0.29,167.2,225.06,10.86,0,0.160650492
-0.29,167.2,225.06,10.86,0,0.020904779
-0.29,167.2,225.06,10.86,0,0.013772249
-0.29,167.2,48.87,10.86,-0.43,0.178893328
-0.29,269.23,48.87,10.65,-0.43,0.149465799
-0.29,269.23,48.87,10.65,-0.43,0.160385847
-0.29,269.23,48.87,10.65,-0.43,0.013919353
-0.29,269.23,48.87,10.65,-0.43,0.013734102
-0.29,269.23,67.79,10.65,-0.43,0.187728882
-0.29,269.23,67.79,10.65,-0.43,0.013697863
-0.29,267.16,67.79,10.64,-0.43,0.153781414
-0.29,267.16,67.79,10.64,-0.43,0.013721228
-0.29,267.16,67.79,10.64,-0.43,0.013633966
-0.29,267.16,67.79,10.64,-0.43,0.013949871
-0.29,267.16,67.79,10.64,-0.43,0.01395154
-0.29,267.16,67.55,10.64,-0.43,0.150709152
-0.29,267.16,67.55,10.64,-0.43,0.013659
-0.29,148.25,67.55,10.62,-0.43,0.164693117
-0.29,148.25,67.55,10.62,-0.43,0.146182299
-0.29,148.25,67.55,10.62,-0.43,0.013702154
-0.29,148.25,67.55,10.62,-0.43,0.013660192
-0.29,148.25,54.56,10.62,-0.43,0.149149179
-0.29,105.84,54.56,10.6,-0.43,0.200545788
-0.29,105.84,54.56,10.6,-0.43,0.158497572
-0.29,105.84,54.56,10.6,-0.43,0.013998508
-0.29,105.84,54.56,10.6,-0.43,0.013576508
-0.29,105.84,61.15,10.6,-0.43,0.158150434
-0.29,161.62,61.15,10.86,-0.43,0.175283194
-0.29,161.62,61.15,10.86,-0.43,0.173316002
-0.29,161.62,61.15,10.86,-0.43,0.013757229
-0.29,161.62,61.15,10.86,-0.43,0.014369249
-0.29,161.62,59.18,10.86,-0.43,0.151775599
-0.29,161.62,59.18,10.86,-0.43,0.01748848
-0.29,336.87,59.18,11.05,-0.43,0.178462982
-0.29,336.87,59.18,11.05,-0.43,0.155966043
-0.29,336.87,59.18,11.05,-0.43,0.013905525
-0.29,336.87,60.4,11.05,-0.43,0.184689522
-0.29,336.87,60.4,11.05,-0.43,0.013642073
-0.29,266.25,60.4,11.05,-0.43,0.184634924
-0.29,266.25,60.4,11.05,-0.43,0.16425395
-0.29,266.25,60.4,11.05,-0.43,0.014322996
-0.29,266.25,54.82,11.05,-0.43,0.162896395
-0.29,266.25,54.82,11.05,-0.43,0.015300751
-0.29,132.91,54.82,11.08,-0.43,0.185304165
-0.29,132.91,54.82,11.08,-0.43,0.144600153
-0.29,132.91,54.82,11.08,-0.43,0.013545752
-0.29,132.91,54.82,11.08,-0.43,0.013699532
-0.29,132.91,54.79,11.08,-0.43,0.150940418
-0.29,194.34,54.79,11.1,-0.43,0.175361156
-0.29,194.34,54.79,11.1,-0.44,0.146612406
-0.29,194.34,54.79,11.1,-0.44,0.015099525
-0.29,194.34,54.79,11.1,-0.44,0.013752699
-0.29,194.34,54.36,11.1,-0.44,0.162537575
-0.29,194.34,54.36,11.1,-0.44,0.014199734
-0.29,193.91,54.36,10.88,-0.44,0.212137699
-0.29,193.91,54.36,10.88,-0.43,0.172649145
-0.29,193.91,54.36,10.88,-0.43,0.014365435
-0.29,193.91,44.53,10.88,-0.43,0.145740747
-0.29,193.91,44.53,10.88,-0.43,0.013660669
-0.29,133.28,44.53,10.94,-0.43,0.180386782
-0.29,133.28,44.53,10.94,-0.43,0.158813238
-0.29,133.28,44.53,10.94,-0.43,0.013619661
-0.29,133.28,44.53,10.94,-0.43,0.013713598
-0.29,133.28,61.36,10.94,-0.43,0.185329437
-0.29,133.28,61.36,10.72,-0.43,0.180344343
-0.29,106.68,61.36,10.72,-0.43,0.160611391
-0.29,106.68,61.36,10.72,-0.43,0.015748262
